"idx","Lat","Long"
1,"38.110100000000003","12.78651"
2,"38.110100000000003","12.78651"
3,"38.110100000000003","12.78651"
4,"38.110100000000003","12.78651"
5,"38.110100000000003","12.78651"
6,"37.927970000000002","12.29486"
7,"38.110100000000003","12.78651"
8,"44.172829999999998","8.35365"
9,"38.110100000000003","12.78651"
10,"38.110100000000003","12.78651"
11,"38.110100000000003","12.78651"
12,"38.110100000000003","12.78651"
13,"38.110100000000003","12.78651"
14,"38.110100000000003","12.78651"
15,"38.110100000000003","12.78651"
16,"38.110100000000003","12.78651"
17,"38.110100000000003","12.78651"
18,"38.110100000000003","12.78651"
19,"38.110100000000003","12.78651"
20,"38.002271999999998","12.32245"
21,"40.628259999999997","14.492"
22,"38.146639999999998","12.73545"
23,"38.146639999999998","12.73545"
24,"38.146639999999998","12.73545"
25,"42.492600000000003","8.707231"
26,"42.492600000000003","8.707231"
27,"42.492600000000003","8.707231"
28,"42.492600000000003","8.707231"
29,"42.492600000000003","8.707231"
30,"42.492600000000003","8.707231"
31,"42.492600000000003","8.707231"
32,"41.86","8.8"
33,"42.58","8.72"
34,"38.9","16.5833"
35,"37.56026","15.15768"
36,"37.56026","15.15768"
37,"45.762563999999998","11.005173"
38,"44.7","8.0333"
39,"41.383333329999999","9.166666667"
40,"41.383333329999999","9.166666667"
41,"41.383333329999999","9.166666667"
42,"44.316792","8.396494"
43,"44.316792","8.396494"
44,"44.316792","8.396494"
45,"44.316792","8.396494"
46,"44.316792","8.396494"
47,"44.316792","8.396494"
48,"44.316792","8.396494"
49,"44.316792","8.396494"
50,"44.316792","8.396494"
51,"44.316792","8.396494"
52,"44.316792","8.396494"
53,"44.316792","8.396494"
54,"44.316792","8.396494"
55,"44.316792","8.396494"
56,"44.316792","8.396494"
57,"44.316792","8.396494"
58,"44.316792","8.396494"
59,"44.162292999999998","8.328223"
60,"44.162292999999998","8.328223"
61,"44.162292999999998","8.328223"
62,"44.162292999999998","8.328223"
63,"44.162292999999998","8.328223"
64,"44.162292999999998","8.328223"
65,"44.162292999999998","8.328223"
66,"44.162292999999998","8.328223"
67,"44.162292999999998","8.328223"
68,"44.162292999999998","8.328223"
69,"44.162292999999998","8.328223"
70,"44.162292999999998","8.328223"
71,"44.162292999999998","8.328223"
72,"44.162292999999998","8.328223"
73,"44.162292999999998","8.328223"
74,"44.162292999999998","8.328223"
75,"44.162292999999998","8.328223"
76,"44.162292999999998","8.328223"
77,"44.162292999999998","8.328223"
78,"44.162292999999998","8.328223"
79,"44.162292999999998","8.328223"
80,"44.162292999999998","8.328223"
81,"44.162292999999998","8.328223"
82,"44.162292999999998","8.328223"
83,"44.162292999999998","8.328223"
84,"44.162292999999998","8.328223"
85,"44.162292999999998","8.328223"
86,"44.162292999999998","8.328223"
87,"44.162292999999998","8.328223"
88,"44.162292999999998","8.328223"
89,"44.162292999999998","8.328223"
90,"44.162292999999998","8.328223"
91,"44.162292999999998","8.328223"
92,"44.162292999999998","8.328223"
93,"44.162292999999998","8.328223"
94,"44.162292999999998","8.328223"
95,"44.162292999999998","8.328223"
96,"44.162292999999998","8.328223"
97,"44.288800000000002","8.265058"
98,"44.288800000000002","8.265058"
99,"44.288800000000002","8.265058"
100,"44.288800000000002","8.265058"
101,"44.13203","8.019247"
102,"44.13203","8.019247"
103,"44.13203","8.019247"
104,"44.13203","8.019247"
105,"44.13203","8.019247"
106,"44.116700000000002","8.0333"
107,"44.116700000000002","8.0333"
108,"44.116700000000002","8.0333"
109,"44.116700000000002","8.0333"
110,"44.116700000000002","8.0333"
111,"41.064306999999999","16.797277"
112,"41.064306999999999","16.797277"
113,"41.064306999999999","16.797277"
114,"41.064306999999999","16.797277"
115,"41.74","8.85"
116,"45.837322999999998","10.238324"
117,"44.678798810000004","10.65479417"
118,"44.678798810000004","10.65479417"
119,"44.678798810000004","10.65479417"
120,"44.247910849999997","8.439456365"
121,"38.82","16.61"
122,"44.494823770000004","11.31475521"
123,"44.098087219999996","8.062356374"
124,"44.64255","10.6204"
125,"45.129258","10.385035"
126,"45.129258","10.385035"
127,"44.851669999999999","9.082222"
128,"44.851669999999999","9.082222"
129,"44.851669999999999","9.082222"
130,"44.851669999999999","9.082222"
131,"44.851669999999999","9.082222"
132,"41.75","8.86"
133,"41.75","8.86"
134,"41.75","8.86"
135,"41.75","8.86"
136,"41.233161000000003","16.516606"
137,"43.555900000000001","10.357"
138,"41.74463222","13.15189086"
139,"41.74463222","13.15189086"
140,"44.595498980000002","11.05278568"
141,"44.482006820000002","11.2768483"
142,"44.959085999999999","8.95774"
143,"44.861443000000001","9.54384"
144,"44.861443000000001","9.54384"
145,"37.507877000000001","15.08303"
146,"42.212699999999998","13.4408"
147,"42.212699999999998","13.4408"
148,"42.212699999999998","13.4408"
149,"42.212699999999998","13.4408"
150,"42.212699999999998","13.4408"
151,"42.212699999999998","13.4408"
152,"42.212699999999998","13.4408"
153,"42.212699999999998","13.4408"
154,"42.212699999999998","13.4408"
155,"42.212699999999998","13.4408"
156,"42.212699999999998","13.4408"
157,"42.212699999999998","13.4408"
158,"42.212699999999998","13.4408"
159,"42.212699999999998","13.4408"
160,"41.529870000000003","15.18716"
161,"41.529870000000003","15.18716"
162,"44.174304999999997","8.329496"
163,"41.630839999999999","14.49375"
164,"44.596299999999999","10.7055"
165,"44.007302080000002","10.92616042"
166,"44.007302080000002","10.92616042"
167,"44.007302080000002","10.92616042"
168,"45.944459000000002","10.26"
169,"46.262864","11.801867"
170,"42.441780000000001","13.999607"
171,"42.439799999999998","14.004099999999999"
172,"41.95","13.6333"
173,"41.95","13.6333"
174,"41.95","13.6333"
175,"41.95","13.6333"
176,"41.95","13.6333"
177,"41.95","13.6333"
178,"41.95","13.6333"
179,"41.95","13.6333"
180,"41.95","13.6333"
181,"41.95","13.6333"
182,"41.5","15.75"
183,"41.5","15.75"
184,"39.920541999999998","8.503087"
185,"41.702750000000002","9.123025"
186,"41.702750000000002","9.123025"
187,"41.702750000000002","9.123025"
188,"41.702750000000002","9.123025"
189,"41.702750000000002","9.123025"
190,"41.897799999999997","16.156"
191,"41.897799999999997","16.156"
192,"41.897799999999997","16.156"
193,"41.897799999999997","16.156"
194,"41.897799999999997","16.156"
195,"41.897799999999997","16.156"
196,"41.897799999999997","16.156"
197,"41.897799999999997","16.156"
198,"41.897799999999997","16.156"
199,"41.897799999999997","16.156"
200,"41.897799999999997","16.156"
201,"41.897799999999997","16.156"
202,"41.897799999999997","16.156"
203,"41.897799999999997","16.156"
204,"41.897799999999997","16.156"
205,"41.897799999999997","16.156"
206,"41.897799999999997","16.156"
207,"45.223894000000001","10.253582"
208,"45.223894000000001","10.253582"
209,"45.223894000000001","10.253582"
210,"43.245930000000001","12.99954"
211,"43.245930000000001","12.99954"
212,"44.284436999999997","11.858719"
213,"44.284436999999997","11.858719"
214,"44.292499999999997","11.8763"
215,"45.854700000000001","12.6875"
216,"45.854700000000001","12.6875"
217,"45.854700000000001","12.6875"
218,"45.854700000000001","12.6875"
219,"45.854700000000001","12.6875"
220,"45.854700000000001","12.6875"
221,"39.298259999999999","16.25374"
222,"39.298259999999999","16.25374"
223,"39.298259999999999","16.25374"
224,"39.298259999999999","16.25374"
225,"39.298259999999999","16.25374"
226,"39.298259999999999","16.25374"
227,"39.298259999999999","16.25374"
228,"45.593635999999996","10.359195"
229,"40.5","8.66"
230,"40.5","8.66"
231,"40.5","8.66"
232,"40.5","8.66"
233,"40.5","8.66"
234,"44.537100000000002","10.8167"
235,"44.537100000000002","10.8167"
236,"41.5","15.0211"
237,"45.73","12.5838"
238,"42.055300000000003","14.2095"
239,"41.49156249","15.52056842"
240,"41.49156249","15.52056842"
241,"46.556539000000001","11.783958"
242,"46.556539000000001","11.783958"
243,"42.897199999999998","9.406553"
244,"42.897199999999998","9.406553"
245,"42.644489","12.344642"
246,"42.644489","12.344642"
247,"45.777329999999999","13.69288"
248,"45.777329999999999","13.69288"
249,"45.777329999999999","13.69288"
250,"45.777329999999999","13.69288"
251,"45.777321010000001","13.6930046"
252,"45.777321010000001","13.6930046"
253,"41.957999999999998","13.5355"
254,"41.957999999999998","13.5355"
255,"41.957999999999998","13.5355"
256,"41.957999999999998","13.5355"
257,"41.957999999999998","13.5355"
258,"41.957999999999998","13.5355"
259,"42.46557","14.20478"
260,"40.25","9.48"
261,"40.25","9.48"
262,"40.25","9.48"
263,"40.25","9.48"
264,"40.25","9.48"
265,"40.25","9.48"
266,"40.25","9.48"
267,"40.25","9.48"
268,"40.25","9.48"
269,"45.972777999999998","11.67295"
270,"45.972777999999998","11.67295"
271,"45.972777999999998","11.67295"
272,"45.972777999999998","11.67295"
273,"45.972777999999998","11.67295"
274,"45.972777999999998","11.67295"
275,"45.972777999999998","11.67295"
276,"45.972777999999998","11.67295"
277,"45.972777999999998","11.67295"
278,"45.972777999999998","11.67295"
279,"45.972777999999998","11.67295"
280,"37.927970000000002","12.29486"
281,"37.927970000000002","12.29486"
282,"37.927970000000002","12.29486"
283,"45.707467690000001","13.81733036"
284,"45.707467690000001","13.81733036"
285,"45.707467690000001","13.81733036"
286,"45.433332999999998","11.516667"
287,"42.466700000000003","14.2167"
288,"38.001100000000001","12.8592"
289,"42.990200000000002","11.8688"
290,"44.196024999999999","8.319977"
291,"44.196024999999999","8.319977"
292,"44.172829999999998","8.35365"
293,"44.172829999999998","8.35365"
294,"44.172829999999998","8.35365"
295,"44.172829999999998","8.35365"
296,"44.172829999999998","8.35365"
297,"44.172829999999998","8.35365"
298,"44.172829999999998","8.35365"
299,"44.172829999999998","8.35365"
300,"44.172829999999998","8.35365"
301,"38.110100000000003","12.78651"
302,"38.110100000000003","12.78651"
303,"38.110100000000003","12.78651"
304,"38.110100000000003","12.78651"
305,"38.110100000000003","12.78651"
306,"38.110100000000003","12.78651"
307,"38.110100000000003","12.78651"
308,"38.110100000000003","12.78651"
309,"38.110100000000003","12.78651"
310,"38.110100000000003","12.78651"
311,"38.110100000000003","12.78651"
312,"38.110100000000003","12.78651"
313,"38.110100000000003","12.78651"
314,"38.110100000000003","12.78651"
315,"38.110100000000003","12.78651"
316,"38.110100000000003","12.78651"
317,"38.110100000000003","12.78651"
318,"38.110100000000003","12.78651"
319,"38.110100000000003","12.78651"
320,"38.110100000000003","12.78651"
321,"39.893360000000001","15.78313"
322,"39.893360000000001","15.78313"
323,"39.893360000000001","15.78313"
324,"39.893360000000001","15.78313"
325,"39.893360000000001","15.78313"
326,"39.893360000000001","15.78313"
327,"39.893360000000001","15.78313"
328,"39.893360000000001","15.78313"
329,"40.947519999999997","17.30753"
330,"40.947519999999997","17.30753"
331,"40.633299999999998","14.4833"
332,"40.633299999999998","14.4833"
333,"40.633299999999998","14.4833"
334,"37.927970000000002","12.29486"
335,"37.927970000000002","12.29486"
336,"38.180160000000001","12.72835"
337,"38.180160000000001","12.72835"
338,"38.116669999999999","13.71667"
339,"42.35","12.1833"
340,"42.289209999999997","13.55394"
341,"42.289209999999997","13.55394"
342,"42.289209999999997","13.55394"
343,"41.177636","16.468248"
344,"40.5","8.66"
345,"40.634690149999997","16.63546832"
346,"41.877899999999997","13.1739"
347,"41.877899999999997","13.1739"
348,"41.877899999999997","13.1739"
349,"41.877899999999997","13.1739"
350,"41.877899999999997","13.1739"
351,"44.407800000000002","8.9309"
352,"44.407800000000002","8.9309"
353,"44.407800000000002","8.9309"
354,"44.407800000000002","8.9309"
355,"40.250681999999998","9.49046"
356,"40.250681999999998","9.49046"
357,"40.250681999999998","9.49046"
358,"40.016170000000002","18.43334"
359,"39.787621999999999","16.309711"
360,"39.787621999999999","16.309711"
361,"41.640309999999999","15.90591"
362,"41.640309999999999","15.90591"
363,"41.640309999999999","15.90591"
364,"41.640309999999999","15.90591"
365,"41.640309999999999","15.90591"
366,"41.640309999999999","15.90591"
367,"41.640309999999999","15.90591"
368,"41.640309999999999","15.90591"
369,"41.640309999999999","15.90591"
370,"41.640309999999999","15.90591"
371,"41.640309999999999","15.90591"
372,"41.640309999999999","15.90591"
373,"41.640309999999999","15.90591"
374,"41.640309999999999","15.90591"
375,"41.640309999999999","15.90591"
376,"41.640309999999999","15.90591"
377,"41.640309999999999","15.90591"
378,"41.640309999999999","15.90591"
379,"41.640309999999999","15.90591"
380,"41.640309999999999","15.90591"
381,"41.640309999999999","15.90591"
382,"41.640309999999999","15.90591"
383,"41.640309999999999","15.90591"
384,"41.640309999999999","15.90591"
385,"41.640312000000002","15.905911"
386,"40.662140000000001","8.712054"
387,"40.662140000000001","8.712054"
388,"40.833835999999998","8.872577"
389,"40.833835999999998","8.872577"
390,"40.833835999999998","8.872577"
391,"40.833835999999998","8.872577"
392,"41.177636","16.468248"
393,"41.177636","16.468248"
394,"41.920771000000002","15.869606"
395,"41.920771000000002","15.869606"
396,"44.066139999999997","10.3146"
397,"44.066139999999997","10.3146"
398,"44.066139999999997","10.3146"
399,"44.064900000000002","10.3124"
400,"44.064900000000002","10.3124"
401,"44.064900000000002","10.3124"
402,"44.064900000000002","10.3124"
403,"44.064900000000002","10.3124"
404,"44.064900000000002","10.3124"
405,"44.064900000000002","10.3124"
406,"44.064900000000002","10.3124"
407,"45.812058","8.717889"
408,"45.812058","8.717889"
409,"45.812058","8.717889"
410,"45.812058","8.717889"
411,"45.812058","8.717889"
412,"45.309271000000003","10.322065"
413,"45.309271000000003","10.322065"
414,"37.518968000000001","13.113657"
415,"45.954746","10.28933"
416,"45.425739999999998","7.794598"
417,"44.700915000000002","8.035691"
418,"42.097999999999999","12.2829"
419,"42.097999999999999","12.2829"
420,"42.097999999999999","12.2829"
421,"42.097999999999999","12.2829"
422,"42.097999999999999","12.2829"
423,"42.097999999999999","12.2829"
424,"42.097999999999999","12.2829"
425,"42.097999999999999","12.2829"
426,"42.097999999999999","12.2829"
427,"42.097999999999999","12.2829"
428,"42.097999999999999","12.2829"
429,"42.097999999999999","12.2829"
430,"42.097999999999999","12.2829"
431,"42.097999999999999","12.2829"
432,"42.097999999999999","12.2829"
433,"42.097999999999999","12.2829"
434,"42.097999999999999","12.2829"
435,"42.097999999999999","12.2829"
436,"42.097999999999999","12.2829"
437,"42.097999999999999","12.2829"
438,"42.097999999999999","12.2829"
439,"44.174304999999997","8.329496"
440,"44.174304999999997","8.329496"
441,"41.827663739999998","15.36602606"
442,"41.827663739999998","15.36602606"
443,"41.827663739999998","15.36602606"
444,"46.083008999999997","11.100807"
445,"45.790165000000002","10.268309"
446,"45.790165000000002","10.268309"
447,"45.790165000000002","10.268309"
448,"45.790165000000002","10.268309"
449,"42.2","15.5"
450,"41.2","15.5"
451,"46.178420000000003","11.454927"
452,"46.178420000000003","11.454927"
453,"46.178420000000003","11.454927"
454,"46.178420000000003","11.454927"
455,"41.122729","16.760324"
456,"44.258588680000003","10.41400509"
457,"44.258588699999997","10.4140051"
458,"40.088140000000003","16.01028"
459,"40.088140000000003","16.01028"
460,"40.088140000000003","16.01028"
461,"40.088140000000003","16.01028"
462,"40.088140000000003","16.01028"
463,"40.088140000000003","16.01028"
464,"40.088140000000003","16.01028"
465,"40.088140000000003","16.01028"
466,"40.088140000000003","16.01028"
467,"42.353631","10.901604"
468,"42.353631","10.901604"
469,"42.353631","10.901604"
470,"43.49738","11.62004"
471,"43.49738","11.62004"
472,"41.445","9.155"
473,"45.808790000000002","10.067354"
474,"45.519799999999996","11.0172"
475,"45.519799999999996","11.0172"
476,"45.519799999999996","11.0172"
477,"45.519799999999996","11.0172"
478,"45.519799999999996","11.0172"
479,"45.519799999999996","11.0172"
480,"45.519799999999996","11.0172"
481,"45.519799999999996","11.0172"
482,"45.519799999999996","11.0172"
483,"45.519799999999996","11.0172"
484,"45.519799999999996","11.0172"
485,"44.416699999999999","11.9"
486,"44.416699999999999","11.9"
487,"44.416699999999999","11.9"
488,"44.416699999999999","11.9"
489,"44.416699999999999","11.9"
490,"44.416699999999999","11.9"
491,"44.416699999999999","11.9"
492,"44.416699999999999","11.9"
493,"44.416699999999999","11.9"
494,"44.416699999999999","11.9"
495,"44.416699999999999","11.9"
496,"44.427143999999998","11.917798"
497,"43.06","13.06"
498,"43.06","13.06"
499,"43.06","13.06"
500,"43.06","13.06"
501,"45.848585","10.2566"
502,"42.2","14.38"
503,"42.2","14.38"
504,"42.2","14.38"
505,"42.2","14.38"
506,"42.207410000000003","14.38725"
507,"41.54148","15.82026"
508,"41.54148","15.82026"
509,"41.54148","15.82026"
510,"41.54148","15.82026"
511,"41.54148","15.82026"
512,"41.54148","15.82026"
513,"41.54148","15.82026"
514,"41.54148","15.82026"
515,"41.54148","15.82026"
516,"41.54148","15.82026"
517,"41.54148","15.82026"
518,"41.495820000000002","15.65304"
519,"46.207258000000003","11.128595"
520,"46.207258000000003","11.128595"
521,"46.207258000000003","11.128595"
522,"46.207258000000003","11.128595"
523,"46.207258000000003","11.128595"
524,"46.207258000000003","11.128595"
525,"43.79","11.21"
526,"43.79","11.21"
527,"44.686521999999997","8.013047"
528,"45.465254999999999","11.54273"
529,"45.465254999999999","11.54273"
530,"45.465254999999999","11.54273"
531,"45.465254999999999","11.54273"
532,"45.465254999999999","11.54273"
533,"45.465254999999999","11.54273"
534,"46.465563000000003","12.0928"
535,"46.465563000000003","12.0928"
536,"46.465563000000003","12.0928"
537,"46.428330000000003","12.0971"
538,"44.581909000000003","11.08694"
539,"44.581909000000003","11.08694"
540,"44.581909000000003","11.08694"
541,"44.206591000000003","10.316452"
542,"44.206591000000003","10.316452"
543,"41.386560000000003","9.180303"
544,"41.386560000000003","9.180303"
545,"41.386560000000003","9.180303"
546,"41.386560000000003","9.180303"
547,"41.386560000000003","9.180303"
548,"41.386560000000003","9.180303"
549,"41.386560000000003","9.180303"
550,"41.386560000000003","9.180303"
551,"41.386560000000003","9.180303"
552,"41.386560000000003","9.180303"
553,"41.630839999999999","14.49375"
554,"41.630839999999999","14.49375"
555,"41.57","14.64"
556,"44.667312000000003","7.090381"
557,"44.667312000000003","7.090381"
558,"44.667312000000003","7.090381"
559,"44.667312000000003","7.090381"
560,"44.667312000000003","7.090381"
561,"43.370150000000002","12.94855"
562,"43.370150000000002","12.94855"
563,"44.133299999999998","10.4167"
564,"45.558","10.283333"
565,"44.75","8.85022"
566,"40.501131999999998","17.645252"
567,"40.501131999999998","17.645252"
568,"40.501131999999998","17.645252"
569,"40.501131999999998","17.645252"
570,"40.813099999999999","17.37311"
571,"40.813099999999999","17.37311"
572,"46.433666000000002","11.16933"
573,"46.433666000000002","11.16933"
574,"46.433666000000002","11.16933"
575,"46.433666000000002","11.16933"
576,"44.285105000000001","10.30097"
577,"41.55303","15.61128"
578,"45.996285","13.302528"
579,"45.996285","13.302528"
580,"45.996285","13.302528"
581,"45.996285","13.302528"
582,"45.996285","13.302528"
583,"45.996285","13.302528"
584,"38.55415","16.24118"
585,"38.55415","16.24118"
586,"38.55415","16.24118"
587,"41.47","13.93"
588,"37.38514","14.69354"
589,"37.38514","14.69354"
590,"43.1","11.13"
591,"46.424672000000001","9.319281"
592,"46.424672000000001","9.319281"
593,"46.424672000000001","9.319281"
594,"46.424672000000001","9.319281"
595,"46.424672000000001","9.319281"
596,"46.424672000000001","9.319281"
597,"46.424672000000001","9.319281"
598,"46.424672000000001","9.319281"
599,"46.424672000000001","9.319281"
600,"43.866700000000002","12.6333"
601,"43.866700000000002","12.6333"
602,"38.82","16.25"
603,"45.786700000000003","13.0847"
604,"45.786700000000003","13.0847"
605,"45.786700000000003","13.0847"
606,"45.786700000000003","13.0847"
607,"45.786700000000003","13.0847"
608,"45.786700000000003","13.0847"
609,"45.786700000000003","13.0847"
610,"37.183300000000003","13.7667"
611,"44.1098","10.5612"
612,"44.1098","10.5612"
613,"44.1098","10.5612"
614,"44.1098","10.5612"
615,"44.1098","10.5612"
616,"44.1098","10.5612"
617,"44.21237","8.396964"
618,"44.21237","8.396964"
619,"44.21237","8.396964"
620,"44.21237","8.396964"
621,"45.800009000000003","8.749392"
622,"45.8","8.8333"
623,"46.556539000000001","11.783958"
624,"46.556539000000001","11.783958"
625,"40.082549","18.484561"
626,"40.082549","18.484561"
627,"43.564149999999998","13.59115"
628,"43.564149999999998","13.59115"
629,"43.564149999999998","13.59115"
630,"43.564149999999998","13.59115"
631,"43.561191000000001","13.599937"
632,"43.561191000000001","13.599937"
633,"43.561191000000001","13.599937"
634,"43.561191000000001","13.599937"
635,"43.561191000000001","13.599937"
636,"43.561191000000001","13.599937"
637,"43.561191000000001","13.599937"
638,"40.4236","17.2336"
639,"40.4236","17.2336"
640,"40.4236","17.2336"
641,"41.706393470000002","9.069700498"
642,"41.194477999999997","16.575717"
643,"41.194477999999997","16.575717"
644,"41.194477999999997","16.575717"
645,"41.194477999999997","16.575717"
646,"41.526742990000002","8.921155269"
647,"41.526742990000002","8.921155269"
648,"41.526742990000002","8.921155269"
649,"41.526742990000002","8.921155269"
650,"41","16"
651,"41","16"
652,"41","16"
653,"41","16"
654,"41.108870000000003","16.8754"
655,"43.985879599999997","12.64257923"
656,"44.101177","12.454711"
657,"44.101177","12.454711"
658,"39.814486000000002","8.641865"
659,"39.814486000000002","8.641865"
660,"41.934503999999997","13.686309"
661,"41.934503999999997","13.686309"
662,"41.5","15.3333"
663,"41.5","15.3333"
664,"41.5","15.3333"
665,"43.71","13.1"
666,"43.71","13.1"
667,"43.71","13.1"
668,"43.71","13.1"
669,"41.229199999999999","13.0433"
670,"46.074778999999999","11.121749"
671,"46.074778999999999","11.121749"
672,"46.074778999999999","11.121749"
673,"46.074778999999999","11.121749"
674,"46.017384","11.13"
675,"46.017384","11.13"
676,"46.017384","11.13"
677,"46.017384","11.13"
678,"46.017384","11.13"
679,"46.017384","11.13"
680,"46.017384","11.13"
681,"46.017384","11.13"
682,"46.017384","11.13"
683,"46.017384","11.13"
684,"46.017384","11.13"
685,"46.017384","11.13"
686,"46.017384","11.13"
687,"46.017384","11.13"
688,"46.017384","11.13"
689,"46.154268000000002","11.092831"
690,"46.154268000000002","11.092831"
691,"46.154268000000002","11.092831"
692,"46.154268000000002","11.092831"
693,"46.154268000000002","11.092831"
694,"46.154268000000002","11.092831"
695,"46.154268000000002","11.092831"
696,"46.154268000000002","11.092831"
697,"46.154268000000002","11.092831"
698,"44.076900000000002","10.35"
699,"46.089601999999999","11.123988"
700,"46.089601999999999","11.123988"
701,"46.089601999999999","11.123988"
702,"46.089601999999999","11.123988"
703,"46.089601999999999","11.123988"
704,"46.089601999999999","11.123988"
705,"46.089601999999999","11.123988"
706,"46.089601999999999","11.123988"
707,"46.089601999999999","11.123988"
708,"46.089601999999999","11.123988"
709,"46.089601999999999","11.123988"
710,"46.017384","11.13"
711,"44.704900000000002","10.626799999999999"
712,"44.316792","8.396494"
713,"44.316792","8.396494"
714,"44.316792","8.396494"
715,"39.599930000000001","8.471718"
716,"39.599930000000001","8.471718"
717,"39.599930000000001","8.471718"
718,"39.709148999999996","8.509563"
719,"39.709148999999996","8.509563"
720,"39.709148999999996","8.509563"
721,"45.72","13.76"
722,"45.72","13.76"
723,"45.72","13.76"
724,"45.72","13.76"
725,"45.72","13.76"
726,"45.72","13.76"
727,"45.72","13.76"
728,"45.72","13.76"
729,"45.72","13.76"
730,"45.72","13.76"
731,"45.72","13.76"
732,"45.72","13.76"
733,"45.72","13.76"
734,"45.72","13.76"
735,"45.72","13.76"
736,"45.72","13.76"
737,"43.33623","12.59951"
738,"43.33623","12.59951"
739,"43.33623","12.59951"
740,"43.33623","12.59951"
741,"41.712443","15.638065"
742,"37.566929999999999","14.89316"
743,"41.121001","16.487597"
744,"41.121001","16.487597"
745,"39.808824999999999","16.370368"
746,"41.5","15.66"
747,"35.920878000000002","14.377751999999999"
748,"35.920878000000002","14.377751999999999"
749,"35.920878000000002","14.377751999999999"
750,"35.920878000000002","14.377751999999999"
751,"35.920878000000002","14.377751999999999"
752,"35.920878000000002","14.377751999999999"
753,"35.920878000000002","14.377751999999999"
754,"35.920878000000002","14.377751999999999"
755,"35.920878000000002","14.377751999999999"
756,"35.920878000000002","14.377751999999999"
757,"39.89678","15.7847"
758,"39.89678","15.7847"
759,"39.89678","15.7847"
760,"44.479596999999998","11.037509"
761,"44.479596999999998","11.037509"
762,"44.479596999999998","11.037509"
763,"41.1","16.89"
764,"41.1","16.89"
765,"41.1","16.89"
766,"41.1","16.89"
767,"41.5","15.68"
768,"41.5","15.68"
769,"40.168880000000001","17.94668"
770,"40.168880000000001","17.94668"
771,"40.168880000000001","17.94668"
772,"40.168880000000001","17.94668"
773,"35.920878000000002","14.377751999999999"
774,"35.920878000000002","14.377751999999999"
775,"35.920878000000002","14.377751999999999"
776,"35.920878000000002","14.377751999999999"
777,"44.212842000000002","8.394271"
778,"42.679220000000001","9.372859"
779,"42.679220000000001","9.372859"
780,"42.679220000000001","9.372859"
781,"38.119999999999997","13.36"
782,"38.119999999999997","13.36"
783,"38.119999999999997","13.36"
784,"38.119999999999997","13.36"
785,"39.206567","8.591961"
786,"39.206567","8.591961"
787,"39.206567","8.591961"
788,"39.206567","8.591961"
789,"39.206567","8.591961"
790,"39.206567","8.591961"
791,"39.206567","8.591961"
792,"40.662140000000001","8.712054"
793,"40.662140000000001","8.712054"
794,"39.116498999999997","8.466083"
795,"39.116498999999997","8.466083"
796,"39.116498999999997","8.466083"
797,"40.393619000000001","17.629815"
798,"42.116666670000001","9.516666667"
799,"41.799067999999998","12.51189"
800,"41.799067999999998","12.51189"
801,"41.799067999999998","12.51189"
802,"40.85","17.4667"
803,"42.833333330000002","9.433333333"
804,"40.24","15.1833"
805,"40.25","15.1833"
806,"40.25","15.1833"
807,"40.25","15.1833"
808,"40.25","15.1833"
809,"41.267561000000001","16.441079"
810,"40.673012","16.670569"
811,"40.673012","16.670569"
812,"40.673012","16.670569"
813,"40.673012","16.670569"
814,"40.673012","16.670569"
815,"40.673012","16.670569"
816,"40.671165999999999","16.638092"
817,"40.671165999999999","16.638092"
818,"40.671165999999999","16.638092"
819,"40.671165999999999","16.638092"
820,"40.671165999999999","16.638092"
821,"40.671165999999999","16.638092"
822,"40.671165999999999","16.638092"
823,"40.671165999999999","16.638092"
824,"40.671165999999999","16.638092"
825,"40.671165999999999","16.638092"
826,"40.671165999999999","16.638092"
827,"40.671165999999999","16.638092"
828,"40.671165999999999","16.638092"
829,"40.671165999999999","16.638092"
830,"40.671165999999999","16.638092"
831,"40.671165999999999","16.638092"
832,"40.671165999999999","16.638092"
833,"40.671165999999999","16.638092"
834,"40.671165999999999","16.638092"
835,"40.671165999999999","16.638092"
836,"44.86398727276266, 9.54736318911435","9.54736318911435"
837,"44.866700000000002","9.5333"
838,"38.55415","16.24118"
839,"38.55415","16.24118"
840,"38.55415","16.24118"
841,"38.55415","16.24118"
842,"38.55415","16.24118"
843,"38.55415","16.24118"
844,"38.55415","16.24118"
845,"38.55415","16.24118"
846,"38.55415","16.24118"
847,"45.883099999999999","12.7131"
848,"45.883099999999999","12.7131"
849,"45.883099999999999","12.7131"
850,"37.599994000000002","14.015356"
851,"45.812640000000002","10.210091"
852,"44.682321000000002","10.617021"
853,"45.563519999999997","11.53324"
854,"45.563519999999997","11.53324"
855,"42.333300000000001","12.4667"
856,"42.333300000000001","12.4667"
857,"42.75","13.267"
858,"46.630277","11.540282"
859,"46.630277","11.540282"
860,"46.630277","11.540282"
861,"46.630277","11.540282"
862,"46.630277","11.540282"
